species_id,species_name,types,attack_type,relation,net_steps,combat_multiplier
rattata,Rattata,"[""Normal""]",Flying,neutral,0,1.0
rattata,Rattata,"[""Normal""]",Ghost,immune,,0.0
rattata,Rattata,"[""Normal""]",Grass,neutral,0,1.0
rattata,Rattata,"[""Normal""]",Ground,neutral,0,1.0
rattata,Rattata,"[""Normal""]",Ice,neutral,0,1.0
rattata,Rattata,"[""Normal""]",Normal,neutral,0,1.0
rattata,Rattata,"[""Normal""]",Poison,neutral,0,1.0
rattata,Rattata,"[""Normal""]",Psychic,neutral,0,1.0
rattata,Rattata,"[""Normal""]",Rock,neutral,0,1.0
rattata,Rattata,"[""Normal""]",Steel,neutral,0,1.0
rattata,Rattata,"[""Normal""]",Water,neutral,0,1.0
rattata-alola,RATTATA Alola,"[""Dark"",""Normal""]",Bug,weak,1,1.5
rattata-alola,RATTATA Alola,"[""Dark"",""Normal""]",Dark,resistant,-1,0.5
rattata-alola,RATTATA Alola,"[""Dark"",""Normal""]",Dragon,neutral,0,1.0
rattata-alola,RATTATA Alola,"[""Dark"",""Normal""]",Electric,neutral,0,1.0
rattata-alola,RATTATA Alola,"[""Dark"",""Normal""]",Fairy,weak,1,1.5
rattata-alola,RATTATA Alola,"[""Dark"",""Normal""]",Fighting,weak,2,2.0
rattata-alola,RATTATA Alola,"[""Dark"",""Normal""]",Fire,neutral,0,1.0
rattata-alola,RATTATA Alola,"[""Dark"",""Normal""]",Flying,neutral,0,1.0
rattata-alola,RATTATA Alola,"[""Dark"",""Normal""]",Ghost,immune,,0.0
rattata-alola,RATTATA Alola,"[""Dark"",""Normal""]",Grass,neutral,0,1.0
rattata-alola,RATTATA Alola,"[""Dark"",""Normal""]",Ground,neutral,0,1.0
rattata-alola,RATTATA Alola,"[""Dark"",""Normal""]",Ice,neutral,0,1.0
rattata-alola,RATTATA Alola,"[""Dark"",""Normal""]",Normal,neutral,0,1.0
rattata-alola,RATTATA Alola,"[""Dark"",""Normal""]",Poison,neutral,0,1.0
rattata-alola,RATTATA Alola,"[""Dark"",""Normal""]",Psychic,immune,,0.0
rattata-alola,RATTATA Alola,"[""Dark"",""Normal""]",Rock,neutral,0,1.0
rattata-alola,RATTATA Alola,"[""Dark"",""Normal""]",Steel,neutral,0,1.0
rattata-alola,RATTATA Alola,"[""Dark"",""Normal""]",Water,neutral,0,1.0
rayquaza,Rayquaza,"[""Dragon"",""Flying""]",Bug,resistant,-1,0.5
rayquaza,Rayquaza,"[""Dragon"",""Flying""]",Dark,neutral,0,1.0
rayquaza,Rayquaza,"[""Dragon"",""Flying""]",Dragon,weak,1,1.5
rayquaza,Rayquaza,"[""Dragon"",""Flying""]",Electric,neutral,0,1.0
rayquaza,Rayquaza,"[""Dragon"",""Flying""]",Fairy,weak,1,1.5
rayquaza,Rayquaza,"[""Dragon"",""Flying""]",Fighting,resistant,-1,0.5
rayquaza,Rayquaza,"[""Dragon"",""Flying""]",Fire,resistant,-1,0.5
rayquaza,Rayquaza,"[""Dragon"",""Flying""]",Flying,neutral,0,1.0
rayquaza,Rayquaza,"[""Dragon"",""Flying""]",Ghost,neutral,0,1.0
rayquaza,Rayquaza,"[""Dragon"",""Flying""]",Grass,resistant,-2,0.25
rayquaza,Rayquaza,"[""Dragon"",""Flying""]",Ground,immune,,0.0
rayquaza,Rayquaza,"[""Dragon"",""Flying""]",Ice,weak,2,2.0
rayquaza,Rayquaza,"[""Dragon"",""Flying""]",Normal,neutral,0,1.0
rayquaza,Rayquaza,"[""Dragon"",""Flying""]",Poison,neutral,0,1.0
rayquaza,Rayquaza,"[""Dragon"",""Flying""]",Psychic,neutral,0,1.0
rayquaza,Rayquaza,"[""Dragon"",""Flying""]",Rock,weak,1,1.5
rayquaza,Rayquaza,"[""Dragon"",""Flying""]",Steel,neutral,0,1.0
rayquaza,Rayquaza,"[""Dragon"",""Flying""]",Water,resistant,-1,0.5
regice,Regice,"[""Ice""]",Bug,neutral,0,1.0
regice,Regice,"[""Ice""]",Dark,neutral,0,1.0
regice,Regice,"[""Ice""]",Dragon,neutral,0,1.0
regice,Regice,"[""Ice""]",Electric,neutral,0,1.0
regice,Regice,"[""Ice""]",Fairy,neutral,0,1.0
regice,Regice,"[""Ice""]",Fighting,weak,1,1.5
regice,Regice,"[""Ice""]",Fire,weak,1,1.5
regice,Regice,"[""Ice""]",Flying,neutral,0,1.0
regice,Regice,"[""Ice""]",Ghost,neutral,0,1.0
regice,Regice,"[""Ice""]",Grass,neutral,0,1.0
regice,Regice,"[""Ice""]",Ground,neutral,0,1.0
regice,Regice,"[""Ice""]",Ice,resistant,-1,0.5
regice,Regice,"[""Ice""]",Normal,neutral,0,1.0
regice,Regice,"[""Ice""]",Poison,neutral,0,1.0
regice,Regice,"[""Ice""]",Psychic,neutral,0,1.0
regice,Regice,"[""Ice""]",Rock,weak,1,1.5
regice,Regice,"[""Ice""]",Steel,weak,1,1.5
regice,Regice,"[""Ice""]",Water,neutral,0,1.0
regigigas,Regigigas,"[""Normal""]",Bug,neutral,0,1.0
regigigas,Regigigas,"[""Normal""]",Dark,neutral,0,1.0
regigigas,Regigigas,"[""Normal""]",Dragon,neutral,0,1.0
regigigas,Regigigas,"[""Normal""]",Electric,neutral,0,1.0
regigigas,Regigigas,"[""Normal""]",Fairy,neutral,0,1.0
regigigas,Regigigas,"[""Normal""]",Fighting,weak,1,1.5
regigigas,Regigigas,"[""Normal""]",Fire,neutral,0,1.0
regigigas,Regigigas,"[""Normal""]",Flying,neutral,0,1.0
regigigas,Regigigas,"[""Normal""]",Ghost,immune,,0.0
regigigas,Regigigas,"[""Normal""]",Grass,neutral,0,1.0
regigigas,Regigigas,"[""Normal""]",Ground,neutral,0,1.0
regigigas,Regigigas,"[""Normal""]",Ice,neutral,0,1.0
regigigas,Regigigas,"[""Normal""]",Normal,neutral,0,1.0
regigigas,Regigigas,"[""Normal""]",Poison,neutral,0,1.0
regigigas,Regigigas,"[""Normal""]",Psychic,neutral,0,1.0
regigigas,Regigigas,"[""Normal""]",Rock,neutral,0,1.0
regigigas,Regigigas,"[""Normal""]",Steel,neutral,0,1.0
regigigas,Regigigas,"[""Normal""]",Water,neutral,0,1.0
regirock,Regirock,"[""Rock""]",Bug,neutral,0,1.0
regirock,Regirock,"[""Rock""]",Dark,neutral,0,1.0
regirock,Regirock,"[""Rock""]",Dragon,neutral,0,1.0
regirock,Regirock,"[""Rock""]",Electric,neutral,0,1.0
regirock,Regirock,"[""Rock""]",Fairy,neutral,0,1.0
regirock,Regirock,"[""Rock""]",Fighting,weak,1,1.5
regirock,Regirock,"[""Rock""]",Fire,resistant,-1,0.5
regirock,Regirock,"[""Rock""]",Flying,resistant,-1,0.5
regirock,Regirock,"[""Rock""]",Ghost,neutral,0,1.0
regirock,Regirock,"[""Rock""]",Grass,weak,1,1.5
regirock,Regirock,"[""Rock""]",Ground,weak,1,1.5
regirock,Regirock,"[""Rock""]",Ice,neutral,0,1.0
regirock,Regirock,"[""Rock""]",Normal,resistant,-1,0.5
regirock,Regirock,"[""Rock""]",Poison,resistant,-1,0.5
regirock,Regirock,"[""Rock""]",Psychic,neutral,0,1.0
regirock,Regirock,"[""Rock""]",Rock,neutral,0,1.0
regirock,Regirock,"[""Rock""]",Steel,weak,1,1.5
regirock,Regirock,"[""Rock""]",Water,weak,1,1.5
registeel,Registeel,"[""Steel""]",Bug,resistant,-1,0.5
registeel,Registeel,"[""Steel""]",Dark,neutral,0,1.0
registeel,Registeel,"[""Steel""]",Dragon,resistant,-1,0.5
registeel,Registeel,"[""Steel""]",Electric,neutral,0,1.0
registeel,Registeel,"[""Steel""]",Fairy,resistant,-1,0.5
registeel,Registeel,"[""Steel""]",Fighting,weak,1,1.5
registeel,Registeel,"[""Steel""]",Fire,weak,1,1.5
registeel,Registeel,"[""Steel""]",Flying,resistant,-1,0.5
registeel,Registeel,"[""Steel""]",Ghost,neutral,0,1.0
registeel,Registeel,"[""Steel""]",Grass,resistant,-1,0.5
registeel,Registeel,"[""Steel""]",Ground,weak,1,1.5
registeel,Registeel,"[""Steel""]",Ice,resistant,-1,0.5
registeel,Registeel,"[""Steel""]",Normal,resistant,-1,0.5
registeel,Registeel,"[""Steel""]",Poison,immune,,0.0
registeel,Registeel,"[""Steel""]",Psychic,resistant,-1,0.5
registeel,Registeel,"[""Steel""]",Rock,resistant,-1,0.5
registeel,Registeel,"[""Steel""]",Steel,resistant,-1,0.5
registeel,Registeel,"[""Steel""]",Water,neutral,0,1.0
relicanth,Relicanth,"[""Water"",""Rock""]",Bug,neutral,0,1.0
relicanth,Relicanth,"[""Water"",""Rock""]",Dark,neutral,0,1.0
relicanth,Relicanth,"[""Water"",""Rock""]",Dragon,neutral,0,1.0
relicanth,Relicanth,"[""Water"",""Rock""]",Electric,weak,1,1.5
relicanth,Relicanth,"[""Water"",""Rock""]",Fairy,neutral,0,1.0
relicanth,Relicanth,"[""Water"",""Rock""]",Fighting,weak,1,1.5
relicanth,Relicanth,"[""Water"",""Rock""]",Fire,resistant,-2,0.25
relicanth,Relicanth,"[""Water"",""Rock""]",Flying,resistant,-1,0.5
relicanth,Relicanth,"[""Water"",""Rock""]",Ghost,neutral,0,1.0
relicanth,Relicanth,"[""Water"",""Rock""]",Grass,weak,2,2.0
relicanth,Relicanth,"[""Water"",""Rock""]",Ground,weak,1,1.5
relicanth,Relicanth,"[""Water"",""Rock""]",Ice,resistant,-1,0.5
relicanth,Relicanth,"[""Water"",""Rock""]",Normal,resistant,-1,0.5
relicanth,Relicanth,"[""Water"",""Rock""]",Poison,resistant,-1,0.5
relicanth,Relicanth,"[""Water"",""Rock""]",Psychic,neutral,0,1.0
relicanth,Relicanth,"[""Water"",""Rock""]",Rock,neutral,0,1.0
relicanth,Relicanth,"[""Water"",""Rock""]",Steel,neutral,0,1.0
relicanth,Relicanth,"[""Water"",""Rock""]",Water,neutral,0,1.0
remoraid,Remoraid,"[""Water""]",Bug,neutral,0,1.0
remoraid,Remoraid,"[""Water""]",Dark,neutral,0,1.0
remoraid,Remoraid,"[""Water""]",Dragon,neutral,0,1.0
remoraid,Remoraid,"[""Water""]",Electric,weak,1,1.5
remoraid,Remoraid,"[""Water""]",Fairy,neutral,0,1.0
remoraid,Remoraid,"[""Water""]",Fighting,neutral,0,1.0
remoraid,Remoraid,"[""Water""]",Fire,resistant,-1,0.5
remoraid,Remoraid,"[""Water""]",Flying,neutral,0,1.0
remoraid,Remoraid,"[""Water""]",Ghost,neutral,0,1.0
remoraid,Remoraid,"[""Water""]",Grass,weak,1,1.5
remoraid,Remoraid,"[""Water""]",Ground,neutral,0,1.0
remoraid,Remoraid,"[""Water""]",Ice,resistant,-1,0.5
remoraid,Remoraid,"[""Water""]",Normal,neutral,0,1.0
remoraid,Remoraid,"[""Water""]",Poison,neutral,0,1.0
remoraid,Remoraid,"[""Water""]",Psychic,neutral,0,1.0
remoraid,Remoraid,"[""Water""]",Rock,neutral,0,1.0
remoraid,Remoraid,"[""Water""]",Steel,resistant,-1,0.5
remoraid,Remoraid,"[""Water""]",Water,resistant,-1,0.5
reshiram,Reshiram,"[""Dragon"",""Fire""]",Bug,resistant,-1,0.5
reshiram,Reshiram,"[""Dragon"",""Fire""]",Dark,neutral,0,1.0
reshiram,Reshiram,"[""Dragon"",""Fire""]",Dragon,weak,1,1.5
reshiram,Reshiram,"[""Dragon"",""Fire""]",Electric,resistant,-1,0.5
reshiram,Reshiram,"[""Dragon"",""Fire""]",Fairy,neutral,0,1.0
reshiram,Reshiram,"[""Dragon"",""Fire""]",Fighting,neutral,0,1.0
reshiram,Reshiram,"[""Dragon"",""Fire""]",Fire,resistant,-2,0.25
reshiram,Reshiram,"[""Dragon"",""Fire""]",Flying,neutral,0,1.0
reshiram,Reshiram,"[""Dragon"",""Fire""]",Ghost,neutral,0,1.0
reshiram,Reshiram,"[""Dragon"",""Fire""]",Grass,resistant,-2,0.25
reshiram,Reshiram,"[""Dragon"",""Fire""]",Ground,weak,1,1.5
reshiram,Reshiram,"[""Dragon"",""Fire""]",Ice,neutral,0,1.0
reshiram,Reshiram,"[""Dragon"",""Fire""]",Normal,neutral,0,1.0
reshiram,Reshiram,"[""Dragon"",""Fire""]",Poison,neutral,0,1.0
reshiram,Reshiram,"[""Dragon"",""Fire""]",Psychic,neutral,0,1.0
reshiram,Reshiram,"[""Dragon"",""Fire""]",Rock,weak,1,1.5
reshiram,Reshiram,"[""Dragon"",""Fire""]",Steel,resistant,-1,0.5
reshiram,Reshiram,"[""Dragon"",""Fire""]",Water,neutral,0,1.0
reuniclus,Reuniclus,"[""Psychic""]",Bug,weak,1,1.5
reuniclus,Reuniclus,"[""Psychic""]",Dark,weak,1,1.5
reuniclus,Reuniclus,"[""Psychic""]",Dragon,neutral,0,1.0
reuniclus,Reuniclus,"[""Psychic""]",Electric,neutral,0,1.0
reuniclus,Reuniclus,"[""Psychic""]",Fairy,neutral,0,1.0
reuniclus,Reuniclus,"[""Psychic""]",Fighting,resistant,-1,0.5
reuniclus,Reuniclus,"[""Psychic""]",Fire,neutral,0,1.0
reuniclus,Reuniclus,"[""Psychic""]",Flying,neutral,0,1.0
reuniclus,Reuniclus,"[""Psychic""]",Ghost,weak,1,1.5
reuniclus,Reuniclus,"[""Psychic""]",Grass,neutral,0,1.0
reuniclus,Reuniclus,"[""Psychic""]",Ground,neutral,0,1.0
reuniclus,Reuniclus,"[""Psychic""]",Ice,neutral,0,1.0
reuniclus,Reuniclus,"[""Psychic""]",Normal,neutral,0,1.0
reuniclus,Reuniclus,"[""Psychic""]",Poison,neutral,0,1.0
reuniclus,Reuniclus,"[""Psychic""]",Psychic,resistant,-1,0.5
reuniclus,Reuniclus,"[""Psychic""]",Rock,neutral,0,1.0
reuniclus,Reuniclus,"[""Psychic""]",Steel,neutral,0,1.0
reuniclus,Reuniclus,"[""Psychic""]",Water,neutral,0,1.0
rhydon,Rhydon,"[""Ground"",""Rock""]",Bug,neutral,0,1.0
rhydon,Rhydon,"[""Ground"",""Rock""]",Dark,neutral,0,1.0
rhydon,Rhydon,"[""Ground"",""Rock""]",Dragon,neutral,0,1.0
rhydon,Rhydon,"[""Ground"",""Rock""]",Electric,immune,,0.0
rhydon,Rhydon,"[""Ground"",""Rock""]",Fairy,neutral,0,1.0
rhydon,Rhydon,"[""Ground"",""Rock""]",Fighting,weak,1,1.5
rhydon,Rhydon,"[""Ground"",""Rock""]",Fire,resistant,-1,0.5
rhydon,Rhydon,"[""Ground"",""Rock""]",Flying,resistant,-1,0.5
rhydon,Rhydon,"[""Ground"",""Rock""]",Ghost,neutral,0,1.0
rhydon,Rhydon,"[""Ground"",""Rock""]",Grass,weak,2,2.0
rhydon,Rhydon,"[""Ground"",""Rock""]",Ground,weak,1,1.5
rhydon,Rhydon,"[""Ground"",""Rock""]",Ice,weak,1,1.5
rhydon,Rhydon,"[""Ground"",""Rock""]",Normal,resistant,-1,0.5
rhydon,Rhydon,"[""Ground"",""Rock""]",Poison,resistant,-2,0.25
rhydon,Rhydon,"[""Ground"",""Rock""]",Psychic,neutral,0,1.0
rhydon,Rhydon,"[""Ground"",""Rock""]",Rock,resistant,-1,0.5
rhydon,Rhydon,"[""Ground"",""Rock""]",Steel,weak,1,1.5
rhydon,Rhydon,"[""Ground"",""Rock""]",Water,weak,2,2.0
rhyhorn,Rhyhorn,"[""Ground"",""Rock""]",Bug,neutral,0,1.0
rhyhorn,Rhyhorn,"[""Ground"",""Rock""]",Dark,neutral,0,1.0
rhyhorn,Rhyhorn,"[""Ground"",""Rock""]",Dragon,neutral,0,1.0
rhyhorn,Rhyhorn,"[""Ground"",""Rock""]",Electric,immune,,0.0
rhyhorn,Rhyhorn,"[""Ground"",""Rock""]",Fairy,neutral,0,1.0
rhyhorn,Rhyhorn,"[""Ground"",""Rock""]",Fighting,weak,1,1.5
rhyhorn,Rhyhorn,"[""Ground"",""Rock""]",Fire,resistant,-1,0.5
rhyhorn,Rhyhorn,"[""Ground"",""Rock""]",Flying,resistant,-1,0.5
rhyhorn,Rhyhorn,"[""Ground"",""Rock""]",Ghost,neutral,0,1.0
rhyhorn,Rhyhorn,"[""Ground"",""Rock""]",Grass,weak,2,2.0
rhyhorn,Rhyhorn,"[""Ground"",""Rock""]",Ground,weak,1,1.5
rhyhorn,Rhyhorn,"[""Ground"",""Rock""]",Ice,weak,1,1.5
rhyhorn,Rhyhorn,"[""Ground"",""Rock""]",Normal,resistant,-1,0.5
rhyhorn,Rhyhorn,"[""Ground"",""Rock""]",Poison,resistant,-2,0.25
rhyhorn,Rhyhorn,"[""Ground"",""Rock""]",Psychic,neutral,0,1.0
rhyhorn,Rhyhorn,"[""Ground"",""Rock""]",Rock,resistant,-1,0.5
rhyhorn,Rhyhorn,"[""Ground"",""Rock""]",Steel,weak,1,1.5
rhyhorn,Rhyhorn,"[""Ground"",""Rock""]",Water,weak,2,2.0
rhyperior,Rhyperior,"[""Ground"",""Rock""]",Bug,neutral,0,1.0
rhyperior,Rhyperior,"[""Ground"",""Rock""]",Dark,neutral,0,1.0
rhyperior,Rhyperior,"[""Ground"",""Rock""]",Dragon,neutral,0,1.0
rhyperior,Rhyperior,"[""Ground"",""Rock""]",Electric,immune,,0.0
rhyperior,Rhyperior,"[""Ground"",""Rock""]",Fairy,neutral,0,1.0
rhyperior,Rhyperior,"[""Ground"",""Rock""]",Fighting,weak,1,1.5
rhyperior,Rhyperior,"[""Ground"",""Rock""]",Fire,resistant,-1,0.5
rhyperior,Rhyperior,"[""Ground"",""Rock""]",Flying,resistant,-1,0.5
rhyperior,Rhyperior,"[""Ground"",""Rock""]",Ghost,neutral,0,1.0
rhyperior,Rhyperior,"[""Ground"",""Rock""]",Grass,weak,2,2.0
rhyperior,Rhyperior,"[""Ground"",""Rock""]",Ground,weak,1,1.5
rhyperior,Rhyperior,"[""Ground"",""Rock""]",Ice,weak,1,1.5
rhyperior,Rhyperior,"[""Ground"",""Rock""]",Normal,resistant,-1,0.5
rhyperior,Rhyperior,"[""Ground"",""Rock""]",Poison,resistant,-2,0.25
rhyperior,Rhyperior,"[""Ground"",""Rock""]",Psychic,neutral,0,1.0
rhyperior,Rhyperior,"[""Ground"",""Rock""]",Rock,resistant,-1,0.5
rhyperior,Rhyperior,"[""Ground"",""Rock""]",Steel,weak,1,1.5
rhyperior,Rhyperior,"[""Ground"",""Rock""]",Water,weak,2,2.0
ribombee,Ribombee,"[""Bug"",""Fairy""]",Bug,resistant,-1,0.5
ribombee,Ribombee,"[""Bug"",""Fairy""]",Dark,resistant,-1,0.5
ribombee,Ribombee,"[""Bug"",""Fairy""]",Dragon,immune,,0.0
ribombee,Ribombee,"[""Bug"",""Fairy""]",Electric,neutral,0,1.0
ribombee,Ribombee,"[""Bug"",""Fairy""]",Fairy,neutral,0,1.0
ribombee,Ribombee,"[""Bug"",""Fairy""]",Fighting,resistant,-2,0.25
ribombee,Ribombee,"[""Bug"",""Fairy""]",Fire,weak,1,1.5
ribombee,Ribombee,"[""Bug"",""Fairy""]",Flying,weak,1,1.5
ribombee,Ribombee,"[""Bug"",""Fairy""]",Ghost,neutral,0,1.0
ribombee,Ribombee,"[""Bug"",""Fairy""]",Grass,resistant,-1,0.5
ribombee,Ribombee,"[""Bug"",""Fairy""]",Ground,resistant,-1,0.5
ribombee,Ribombee,"[""Bug"",""Fairy""]",Ice,neutral,0,1.0
ribombee,Ribombee,"[""Bug"",""Fairy""]",Normal,neutral,0,1.0
ribombee,Ribombee,"[""Bug"",""Fairy""]",Poison,weak,1,1.5
ribombee,Ribombee,"[""Bug"",""Fairy""]",Psychic,neutral,0,1.0
ribombee,Ribombee,"[""Bug"",""Fairy""]",Rock,weak,1,1.5
ribombee,Ribombee,"[""Bug"",""Fairy""]",Steel,weak,1,1.5
ribombee,Ribombee,"[""Bug"",""Fairy""]",Water,neutral,0,1.0
rillaboom,Rillaboom,"[""Grass""]",Bug,weak,1,1.5
rillaboom,Rillaboom,"[""Grass""]",Dark,neutral,0,1.0
rillaboom,Rillaboom,"[""Grass""]",Dragon,neutral,0,1.0
rillaboom,Rillaboom,"[""Grass""]",Electric,resistant,-1,0.5
rillaboom,Rillaboom,"[""Grass""]",Fairy,neutral,0,1.0
rillaboom,Rillaboom,"[""Grass""]",Fighting,neutral,0,1.0
rillaboom,Rillaboom,"[""Grass""]",Fire,weak,1,1.5
rillaboom,Rillaboom,"[""Grass""]",Flying,weak,1,1.5
rillaboom,Rillaboom,"[""Grass""]",Ghost,neutral,0,1.0
rillaboom,Rillaboom,"[""Grass""]",Grass,resistant,-1,0.5
rillaboom,Rillaboom,"[""Grass""]",Ground,resistant,-1,0.5
rillaboom,Rillaboom,"[""Grass""]",Ice,weak,1,1.5
rillaboom,Rillaboom,"[""Grass""]",Normal,neutral,0,1.0
rillaboom,Rillaboom,"[""Grass""]",Poison,weak,1,1.5
rillaboom,Rillaboom,"[""Grass""]",Psychic,neutral,0,1.0
rillaboom,Rillaboom,"[""Grass""]",Rock,neutral,0,1.0
rillaboom,Rillaboom,"[""Grass""]",Steel,neutral,0,1.0
rillaboom,Rillaboom,"[""Grass""]",Water,resistant,-1,0.5
riolu,Riolu,"[""Fighting""]",Bug,resistant,-1,0.5
riolu,Riolu,"[""Fighting""]",Dark,resistant,-1,0.5
riolu,Riolu,"[""Fighting""]",Dragon,neutral,0,1.0
riolu,Riolu,"[""Fighting""]",Electric,neutral,0,1.0
riolu,Riolu,"[""Fighting""]",Fairy,weak,1,1.5
riolu,Riolu,"[""Fighting""]",Fighting,neutral,0,1.0
riolu,Riolu,"[""Fighting""]",Fire,neutral,0,1.0
riolu,Riolu,"[""Fighting""]",Flying,weak,1,1.5
riolu,Riolu,"[""Fighting""]",Ghost,neutral,0,1.0
riolu,Riolu,"[""Fighting""]",Grass,neutral,0,1.0
riolu,Riolu,"[""Fighting""]",Ground,neutral,0,1.0
riolu,Riolu,"[""Fighting""]",Ice,neutral,0,1.0
riolu,Riolu,"[""Fighting""]",Normal,neutral,0,1.0
riolu,Riolu,"[""Fighting""]",Poison,neutral,0,1.0
riolu,Riolu,"[""Fighting""]",Psychic,weak,1,1.5
riolu,Riolu,"[""Fighting""]",Rock,resistant,-1,0.5
riolu,Riolu,"[""Fighting""]",Steel,neutral,0,1.0
riolu,Riolu,"[""Fighting""]",Water,neutral,0,1.0
rockruff,Rockruff,"[""Rock""]",Bug,neutral,0,1.0
rockruff,Rockruff,"[""Rock""]",Dark,neutral,0,1.0
rockruff,Rockruff,"[""Rock""]",Dragon,neutral,0,1.0
rockruff,Rockruff,"[""Rock""]",Electric,neutral,0,1.0
rockruff,Rockruff,"[""Rock""]",Fairy,neutral,0,1.0
rockruff,Rockruff,"[""Rock""]",Fighting,weak,1,1.5
rockruff,Rockruff,"[""Rock""]",Fire,resistant,-1,0.5
rockruff,Rockruff,"[""Rock""]",Flying,resistant,-1,0.5
rockruff,Rockruff,"[""Rock""]",Ghost,neutral,0,1.0
rockruff,Rockruff,"[""Rock""]",Grass,weak,1,1.5
rockruff,Rockruff,"[""Rock""]",Ground,weak,1,1.5
rockruff,Rockruff,"[""Rock""]",Ice,neutral,0,1.0
rockruff,Rockruff,"[""Rock""]",Normal,resistant,-1,0.5
rockruff,Rockruff,"[""Rock""]",Poison,resistant,-1,0.5
rockruff,Rockruff,"[""Rock""]",Psychic,neutral,0,1.0
rockruff,Rockruff,"[""Rock""]",Rock,neutral,0,1.0
rockruff,Rockruff,"[""Rock""]",Steel,weak,1,1.5
rockruff,Rockruff,"[""Rock""]",Water,weak,1,1.5
roggenrola,Roggenrola,"[""Rock""]",Bug,neutral,0,1.0
roggenrola,Roggenrola,"[""Rock""]",Dark,neutral,0,1.0
roggenrola,Roggenrola,"[""Rock""]",Dragon,neutral,0,1.0
roggenrola,Roggenrola,"[""Rock""]",Electric,neutral,0,1.0
roggenrola,Roggenrola,"[""Rock""]",Fairy,neutral,0,1.0
roggenrola,Roggenrola,"[""Rock""]",Fighting,weak,1,1.5
roggenrola,Roggenrola,"[""Rock""]",Fire,resistant,-1,0.5
roggenrola,Roggenrola,"[""Rock""]",Flying,resistant,-1,0.5
roggenrola,Roggenrola,"[""Rock""]",Ghost,neutral,0,1.0
roggenrola,Roggenrola,"[""Rock""]",Grass,weak,1,1.5
roggenrola,Roggenrola,"[""Rock""]",Ground,weak,1,1.5
roggenrola,Roggenrola,"[""Rock""]",Ice,neutral,0,1.0
roggenrola,Roggenrola,"[""Rock""]",Normal,resistant,-1,0.5
roggenrola,Roggenrola,"[""Rock""]",Poison,resistant,-1,0.5
roggenrola,Roggenrola,"[""Rock""]",Psychic,neutral,0,1.0
roggenrola,Roggenrola,"[""Rock""]",Rock,neutral,0,1.0
roggenrola,Roggenrola,"[""Rock""]",Steel,weak,1,1.5
roggenrola,Roggenrola,"[""Rock""]",Water,weak,1,1.5
rolycoly,Rolycoly,"[""Rock""]",Bug,neutral,0,1.0
rolycoly,Rolycoly,"[""Rock""]",Dark,neutral,0,1.0
rolycoly,Rolycoly,"[""Rock""]",Dragon,neutral,0,1.0
rolycoly,Rolycoly,"[""Rock""]",Electric,neutral,0,1.0
rolycoly,Rolycoly,"[""Rock""]",Fairy,neutral,0,1.0
rolycoly,Rolycoly,"[""Rock""]",Fighting,weak,1,1.5
rolycoly,Rolycoly,"[""Rock""]",Fire,resistant,-1,0.5
rolycoly,Rolycoly,"[""Rock""]",Flying,resistant,-1,0.5
rolycoly,Rolycoly,"[""Rock""]",Ghost,neutral,0,1.0
rolycoly,Rolycoly,"[""Rock""]",Grass,weak,1,1.5
rolycoly,Rolycoly,"[""Rock""]",Ground,weak,1,1.5
rolycoly,Rolycoly,"[""Rock""]",Ice,neutral,0,1.0
rolycoly,Rolycoly,"[""Rock""]",Normal,resistant,-1,0.5
rolycoly,Rolycoly,"[""Rock""]",Poison,resistant,-1,0.5
rolycoly,Rolycoly,"[""Rock""]",Psychic,neutral,0,1.0
rolycoly,Rolycoly,"[""Rock""]",Rock,neutral,0,1.0
rolycoly,Rolycoly,"[""Rock""]",Steel,weak,1,1.5
rolycoly,Rolycoly,"[""Rock""]",Water,weak,1,1.5
rookidee,Rookidee,"[""Flying""]",Bug,resistant,-1,0.5
rookidee,Rookidee,"[""Flying""]",Dark,neutral,0,1.0
rookidee,Rookidee,"[""Flying""]",Dragon,neutral,0,1.0
rookidee,Rookidee,"[""Flying""]",Electric,weak,1,1.5
rookidee,Rookidee,"[""Flying""]",Fairy,neutral,0,1.0
rookidee,Rookidee,"[""Flying""]",Fighting,resistant,-1,0.5
rookidee,Rookidee,"[""Flying""]",Fire,neutral,0,1.0
rookidee,Rookidee,"[""Flying""]",Flying,neutral,0,1.0
rookidee,Rookidee,"[""Flying""]",Ghost,neutral,0,1.0
rookidee,Rookidee,"[""Flying""]",Grass,resistant,-1,0.5
rookidee,Rookidee,"[""Flying""]",Ground,immune,,0.0
rookidee,Rookidee,"[""Flying""]",Ice,weak,1,1.5
rookidee,Rookidee,"[""Flying""]",Normal,neutral,0,1.0
rookidee,Rookidee,"[""Flying""]",Poison,neutral,0,1.0
rookidee,Rookidee,"[""Flying""]",Psychic,neutral,0,1.0
rookidee,Rookidee,"[""Flying""]",Rock,weak,1,1.5
rookidee,Rookidee,"[""Flying""]",Steel,neutral,0,1.0
rookidee,Rookidee,"[""Flying""]",Water,neutral,0,1.0
roselia,Roselia,"[""Grass"",""Poison""]",Bug,neutral,0,1.0
roselia,Roselia,"[""Grass"",""Poison""]",Dark,neutral,0,1.0
roselia,Roselia,"[""Grass"",""Poison""]",Dragon,neutral,0,1.0
roselia,Roselia,"[""Grass"",""Poison""]",Electric,resistant,-1,0.5
roselia,Roselia,"[""Grass"",""Poison""]",Fairy,resistant,-1,0.5
